id,title,dateSigned,description,status,awardID,value_amount,value_currency,period_endDate,period_startDate,period_maxExtentDate,period_durationInDays,main_ocid,main_id
817,COM050/2022,2023-03-21T10:48:14Z,COM050/2022: SUPPLY AND DELIVERY OF BULLET PROOF VESTS FOR A PERIOD OF ONE YEAR FROM DATE OF APPOINTMENT,active,8869,200000,ZAR,2023-12-31T00:00:00Z,2023-03-15T00:00:00Z,2023-12-31T00:00:00Z,291,ocds-9t57fa-33928,ocds-9t57fa-33928-2022-09-20T00:00:00Z
180,C692,2022-06-23T11:48:08Z,APPOINTMENT OF A SERVICE PROVIDER TO PROVIDE AN INTERIM AUTOMATIC FARE COLLECTION (AFC) AND ADVANCED PUBLIC TRANSPORT MANAGEMENT SYSTEM (APTMS) FOR A PERIOD OF THREE YEARS,active,2113,21066172,ZAR,2025-01-06T00:00:00Z,2021-04-01T00:00:00Z,2025-01-06T00:00:00Z,1376,ocds-9t57fa-3587,ocds-9t57fa-3587-2021-07-14T00:00:00Z
1048,BA055/2022,2023-07-04T10:10:43Z,SUPPLY AND REPACEMENT OF ASBESTOS ROOF AT MASIZAKHE CRECHE,active,13094,250000,ZAR,2023-11-30T00:00:00Z,2023-04-19T00:00:00Z,2023-11-30T00:00:00Z,225,ocds-9t57fa-37074,ocds-9t57fa-37074-2022-10-18T00:00:00Z
561,BS/2020/CON401,2022-12-02T09:48:47Z,"Provision of integrated computerised ERP system for Accounting, Projects and SCM",active,6280,5353047,ZAR,2022-11-30T00:00:00Z,2021-04-01T00:00:00Z,2022-11-30T00:00:00Z,608,ocds-9t57fa-42170,ocds-9t57fa-42170-2019-10-01T00:00:00Z
1030,COM061/2022,2023-06-26T07:15:18Z,COM061/2022: APPOINTMENT OF SERVICE CONTRACTOR FOR THE REPLACEMENT OF THE PACALTSDORP PAVILLION ROOF ,active,12868,1353402,ZAR,2023-09-30T00:00:00Z,2023-06-20T00:00:00Z,2023-09-30T00:00:00Z,102,ocds-9t57fa-43689,ocds-9t57fa-43689-2022-12-15T00:00:00Z
625,54774,2023-01-13T12:14:21Z,Local government handbook.,active,7128,146740,ZAR,2022-12-06T00:00:00Z,2022-12-06T00:00:00Z,2022-12-06T00:00:00Z,0,ocds-9t57fa-44471,ocds-9t57fa-44471-2022-12-06T00:00:00Z
624,54773,2023-01-13T12:12:35Z,Application of contraversion door decals,active,7127,110364,ZAR,2022-12-06T00:00:00Z,2022-12-06T00:00:00Z,2022-12-06T00:00:00Z,0,ocds-9t57fa-44468,ocds-9t57fa-44468-2022-12-06T00:00:00Z
3743,21/FY/23,2025-08-27T11:18:19Z,UPGRADES AND ALTERATIONS TO THE ADMINISTRATION BLOCK AND WATER RETICULATION SYSTEM AT MKHAMBATHI NATURE RESERVE.,active,11375,0,ZAR,2025-02-28T00:00:00Z,2023-03-01T00:00:00Z,2025-02-28T00:00:00Z,730,ocds-9t57fa-44856,ocds-9t57fa-44856-2023-01-16T00:00:00Z
3746,20/FY/23,2025-08-27T11:43:32Z,REFURBISHMENT AND UPGRADE OF INFRASTRUCTURE AND FACILITIES AT GREAT FISH RIVER NATURE RESERVE.,active,11385,8766943,ZAR,2025-02-10T00:00:00Z,2023-05-10T00:00:00Z,2025-02-10T00:00:00Z,642,ocds-9t57fa-44855,ocds-9t57fa-44855-2023-01-16T00:00:00Z
639,54720,2023-01-18T07:33:06Z,REQUEST FOR QUOTATION FOR THE APPOINTMENT OF A SERVICE PROVIDER TO CONDUCT A STUDY EXPLORING PUBLIC PRIVATE PARTNERSHIP MODELS FOR THE PROVISION OF BROADBAND SERVICES IN MUNICIPALITIES,active,7245,799480,ZAR,2023-06-30T00:00:00Z,2022-12-02T00:00:00Z,2023-06-30T00:00:00Z,210,ocds-9t57fa-44877,ocds-9t57fa-44877-2022-08-30T00:00:00Z
668,VAR39/2022,2023-01-27T11:28:48Z,"Request for the procurement request to vary the contract of Ubuntu Technology (Pty) Ltd of RFT02/2021, Tower 2 Dell EMC Servers and cater for the
procurement of additional hardware and services for the SAP ECC Own and Revenue Accounting environments at the estimated cost of R 363 090.80 including 15% Vat.",active,7635,363090,ZAR,2027-01-31T00:00:00Z,2022-11-17T00:00:00Z,2027-01-31T00:00:00Z,1536,ocds-9t57fa-45098,ocds-9t57fa-45098-2023-01-24T00:00:00Z
839,3100032544,2023-03-28T17:35:03Z,Facilities Tools and batteries,active,9754,192068,ZAR,2023-01-31T00:00:00Z,2022-11-23T00:00:00Z,2023-01-31T00:00:00Z,69,ocds-9t57fa-50409,ocds-9t57fa-50409-2022-11-08T00:00:00Z
844,3100033029,2023-03-30T07:42:59Z,Maintenance and Support for SAP HCM Auxiliary Tools (Data Copy Tool; Reporting Tool; Retro Tax Tool) 01/04/2023 - 31/03/2024,active,9842,579418,ZAR,2024-03-31T00:00:00Z,2023-04-01T00:00:00Z,2024-03-31T00:00:00Z,365,ocds-9t57fa-50705,ocds-9t57fa-50705-2023-02-20T00:00:00Z
1617,1M-23511,2024-03-17T10:25:52Z,"iTrump Area Based Management (ABM), Durban Point Waterfront and Maydon Wharf Area maintenance repairs of roads and stormwater infrastructure as and when required within eThekwini Municipality for 24 months. ",active,25129,1619055675,ZAR,2025-08-29T00:00:00Z,2023-08-30T00:00:00Z,2025-08-29T00:00:00Z,730,ocds-9t57fa-51469,ocds-9t57fa-51469-2023-04-11T00:00:00Z
1608,1R-23600,2024-03-17T09:26:21Z,	Flood damage remediation works along Sunshine (Demat) Road and surrounding roads within Ward 72,active,25118,245861306,ZAR,2025-05-12T00:00:00Z,2023-09-13T00:00:00Z,2025-05-12T00:00:00Z,607,ocds-9t57fa-51476,ocds-9t57fa-51476-2023-04-11T00:00:00Z
1798,PSC-2022/018,2024-05-06T14:15:42Z,	Provision of multi-disciplinary engineering consulting services for the Southern Wastewater Treatment Works: Electro-Mechanical Upgrades  ,active,27503,26238560,ZAR,2025-08-29T00:00:00Z,2023-08-30T00:00:00Z,2025-08-29T00:00:00Z,730,ocds-9t57fa-51503,ocds-9t57fa-51503-2023-04-11T00:00:00Z
1800,1R-23755,2024-05-06T14:20:17Z,"Flood damage remediation on various roads 
in Wards 18, 24 and 30",active,27505,1857514,ZAR,2026-09-14T00:00:00Z,2023-09-13T00:00:00Z,2026-09-14T00:00:00Z,1097,ocds-9t57fa-52725,ocds-9t57fa-52725-2023-04-25T00:00:00Z
1599,1R-23908,2024-03-16T13:39:08Z," Flood damage remediation on 108736 STR 
(Ward 55), Mvaba Road (Ward 56), D403 
(Ward 53), 48546 TRK (Ward 108) and 
109658 STR (Ward 37)
",active,25108,396151655,ZAR,2026-08-29T00:00:00Z,2023-08-30T00:00:00Z,2026-08-29T00:00:00Z,1095,ocds-9t57fa-52752,ocds-9t57fa-52752-2023-04-25T00:00:00Z
1766,3R-23936,2024-04-26T15:28:00Z," Flood damage remediation – Protection 
works for two culvers at A3822 Road, 
construction of Ogodweni Road and 
stormwater drainage installation, gabions
walls and asphalt works at Track 69501, 
Ward 3 ",active,27092,7350038,ZAR,2024-01-31T00:00:00Z,2023-09-20T00:00:00Z,2024-01-31T00:00:00Z,133,ocds-9t57fa-52763,ocds-9t57fa-52763-2023-04-25T00:00:00Z
1611,1P-47893,2024-03-17T09:46:35Z," Management and maintenance of Windsor 
Park Golf Course, Mashie Course and Driving 
Range for a period of 36 months ",active,25122,16183674,ZAR,2026-10-05T00:00:00Z,2023-10-06T00:00:00Z,2026-10-05T00:00:00Z,1095,ocds-9t57fa-52767,ocds-9t57fa-52767-2023-04-25T00:00:00Z
2440,E-9822,2024-10-15T15:13:06Z,"Supply, delivery and offloading of testing and earthing equipment during a 36-month period",active,36795,34207714,ZAR,2027-08-31T00:00:00Z,2024-05-28T00:00:00Z,2027-08-31T00:00:00Z,1190,ocds-9t57fa-53604,ocds-9t57fa-53604-2023-05-08T00:00:00Z
1795,1R-23876,2024-05-06T14:09:46Z,"Flood damage remediation on Fields Crescent in Kloof, Ward 10",active,27501,3362720,ZAR,2026-10-30T00:00:00Z,2023-10-12T00:00:00Z,2026-10-30T00:00:00Z,1114,ocds-9t57fa-53611,ocds-9t57fa-53611-2023-05-08T00:00:00Z
1353,383,2023-11-16T11:41:42Z,PROVISION OF PROFESSIONAL AUCTIONEERS FOR ECDC FOR A PERIOD OF THREE (3) YEARS,pending,18354,1000000,ZAR,2026-09-04T00:00:00Z,2023-08-01T00:00:00Z,2026-09-04T00:00:00Z,1130,ocds-9t57fa-56586,ocds-9t57fa-56586-2023-06-06T00:00:00Z
1007,BS/2023/CON1352,2023-06-12T08:32:56Z,"APPOINTMENT OF A SERVICE PROVIDER FOR THE SUPPLY, DELIVERY OFFICE FURNITURE AND HEAVY-DUTY SHELVES FOR THE BANKSETA OFFICES",active,12276,170549,ZAR,2023-06-07T00:00:00Z,2023-05-12T00:00:00Z,2023-06-07T00:00:00Z,26,ocds-9t57fa-57172,ocds-9t57fa-57172-2023-02-27T00:00:00Z
3462,CMC 4 23/24 - 3249,2025-06-09T11:42:53Z,Appointment of Service Provider to supply Sanitary Pads at Amathole District in the Province of the Eastern Cape,active,20128,2247906,ZAR,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,0,ocds-9t57fa-57258,ocds-9t57fa-57258-2023-06-13T00:00:00Z
3388,CMC 4 23/24 3251,2025-05-15T12:33:27Z,Appointment of Service Provider to supply Sanitary Pads at Joe Gqabi District in the Province of the Eastern Cape,active,20355,1489174,ZAR,2024-02-29T00:00:00Z,2024-02-01T00:00:00Z,2024-02-29T00:00:00Z,28,ocds-9t57fa-57263,ocds-9t57fa-57263-2023-06-13T00:00:00Z
1129,BS/2023/CON1398,2023-08-25T07:39:13Z,APPOINTMENT OF A SUITABLE SERVICE PROVIDER TO SUPPLY AND MAINTAIN THE CURRENT ACCESS CONTROL SYSTEM AND THE CCTV CAMERA SYSTEM FOR A PERIOD OF TWO YEARS,active,15014,260943,ZAR,2025-07-31T00:00:00Z,2023-08-07T00:00:00Z,2025-07-31T00:00:00Z,724,ocds-9t57fa-57893,ocds-9t57fa-57893-2023-06-20T00:00:00Z
1303,T/ING/015/2023,2023-10-24T13:45:22Z,"Tender T/ING/015/2023 - Supply, Installation, Maintenance and Support Services for the Municipal Telemetry System for a three (3) year period",active,18315,9475839,ZAR,2026-10-19T00:00:00Z,2023-10-20T00:00:00Z,2026-10-19T00:00:00Z,1095,ocds-9t57fa-57946,ocds-9t57fa-57946-2023-06-20T00:00:00Z
2147,DARD 08/2023,2024-08-22T20:15:11Z,"Transportation of staff between Pietermaritzburg and Cedara (four (4) semi luxury buses), and between Pietermaritzburg and Hilton Quarry/South Service Centre (one (1) semi luxury bus) for a period of thirty-six (36) months",active,22515,9018000,ZAR,2027-03-31T00:00:00Z,2024-04-02T00:00:00Z,2027-03-31T00:00:00Z,1093,ocds-9t57fa-61322,ocds-9t57fa-61322-2023-07-25T00:00:00Z
1461,BA050/2023q,2024-01-25T09:16:10Z,BA050/2023q – Supply and Delivery of Steel Folding Tables,active,21599,56580,ZAR,2024-06-30T00:00:00Z,2024-01-23T00:00:00Z,2024-06-30T00:00:00Z,159,ocds-9t57fa-62720,ocds-9t57fa-62720-2023-08-08T00:00:00Z
1121,3100034199,2023-08-22T10:38:23Z,Supply & delivery of pallets,active,15336,108725,ZAR,2023-09-29T00:00:00Z,2023-08-14T00:00:00Z,2023-09-29T00:00:00Z,46,ocds-9t57fa-64353,ocds-9t57fa-64353-2023-07-11T00:00:00Z
1269,57577,2023-10-12T06:07:14Z,Professional Services,active,17129,1992817,ZAR,2024-01-31T00:00:00Z,2023-07-31T00:00:00Z,2024-01-31T00:00:00Z,184,ocds-9t57fa-66806,ocds-9t57fa-66806-2023-06-13T00:00:00Z
1186,3100034381,2023-09-15T09:22:58Z,Python Training ,active,16596,500000,ZAR,2023-11-29T00:00:00Z,2023-08-31T00:00:00Z,2023-11-29T00:00:00Z,90,ocds-9t57fa-67319,ocds-9t57fa-67319-2023-08-15T00:00:00Z
1214,57983,2023-09-27T08:29:43Z,Requisition raised for Lawton's Africa: Arbitration AFSA Legal Services.,active,16941,569250,ZAR,2023-08-11T00:00:00Z,2023-08-08T00:00:00Z,2023-08-11T00:00:00Z,3,ocds-9t57fa-68030,ocds-9t57fa-68030-2023-08-01T00:00:00Z
1488,P4/CONS/04/23,2024-02-02T10:05:16Z,APPOINTMENT OF A SUITABLE SERVICE PROVIDER TO FACILITATE THE CONSUMER EDUCATION AND AWARENESS PROGRAMMES IN COMMUNITY RADIO STATIONS FOR ALL 11 DISTRICTS OF KWAZULU-NATAL FOR 3 MONTHS,active,19249,994500,ZAR,2024-02-28T00:00:00Z,2023-11-30T00:00:00Z,2024-02-28T00:00:00Z,90,ocds-9t57fa-68663,ocds-9t57fa-68663-2023-09-18T00:00:00Z
1240,56760,2023-10-05T13:12:43Z,SALGA PROPERTY TRANSFERS,active,17354,157138,ZAR,2023-05-18T00:00:00Z,2023-05-17T00:00:00Z,2023-05-18T00:00:00Z,1,ocds-9t57fa-69360,ocds-9t57fa-69360-2023-05-16T00:00:00Z
1249,3600030467,2023-10-10T12:45:41Z,RFX6000022997 DAY TO DAY MAINTENANCE: POLOKWANE,active,17547,600000,ZAR,2024-12-30T00:00:00Z,2023-10-02T00:00:00Z,2024-12-30T00:00:00Z,455,ocds-9t57fa-69897,ocds-9t57fa-69897-2023-08-08T00:00:00Z
1309,6000023261,2023-10-25T07:58:42Z,Supply and delivery of Bar codes ,active,18350,141750,ZAR,2023-09-21T00:00:00Z,2023-09-07T00:00:00Z,2023-09-21T00:00:00Z,14,ocds-9t57fa-71645,ocds-9t57fa-71645-2023-08-29T00:00:00Z
2997,SCMU5-23/24-0088,2025-02-05T11:16:40Z,"COMPLETION CONTRACT FOR REFURBISHMENT, ADDITIONS AND ALTERATIONS TO MTHATHA MEDICAL DEPOT AND NURSES HOME",active,42492,26556894,ZAR,2025-02-24T00:00:00Z,2024-06-25T00:00:00Z,2025-02-24T00:00:00Z,244,ocds-9t57fa-72209,ocds-9t57fa-72209-2023-10-31T00:00:00Z
1714,BS/2023/CON513,2024-04-08T12:44:40Z,APPOINTMENT OF SERVICE PROVIDER FOR DEVELOPMENT OF BANKSETA ENTERPRISE ARCHITECTURE AND FORMULATION OF A FIVE - YEAR ICT STRATEGY,active,24225,1000000,ZAR,2025-03-31T00:00:00Z,2024-04-01T00:00:00Z,2025-03-31T00:00:00Z,364,ocds-9t57fa-73017,ocds-9t57fa-73017-2023-11-07T00:00:00Z
3560,SCM/BID09/2023/2024,2025-07-14T13:44:15Z,APPOINTMENT OF SERVICE PROVIDER: Upgrading OF WATER PUMP STATION PHASE 1,active,44653,24147142,ZAR,2025-04-18T00:00:00Z,2024-01-19T00:00:00Z,2025-04-18T00:00:00Z,455,ocds-9t57fa-73093,ocds-9t57fa-73093-2023-11-07T00:00:00Z
1368,4400004474,2023-11-22T11:54:24Z,Day to Day Maintenance -Mthatha Office,active,19632,578850,ZAR,2024-10-31T00:00:00Z,2023-11-01T00:00:00Z,2024-10-31T00:00:00Z,365,ocds-9t57fa-74982,ocds-9t57fa-74982-2023-08-22T00:00:00Z
1377,4400004478,2023-11-24T15:54:21Z,WASTE REMOVAL AT LBC,active,19742,111285,ZAR,2025-11-08T00:00:00Z,2023-11-09T00:00:00Z,2025-11-08T00:00:00Z,730,ocds-9t57fa-75421,ocds-9t57fa-75421-2023-10-10T00:00:00Z
1435,3100035058,2023-12-13T13:06:04Z,Destruction of Cigarettes at Beit Bridge Border,active,20447,346000,ZAR,2024-03-29T00:00:00Z,2024-01-08T00:00:00Z,2024-03-29T00:00:00Z,81,ocds-9t57fa-77191,ocds-9t57fa-77191-2023-12-05T00:00:00Z
2354,SCMU8-23/24-00100,2024-10-04T14:59:50Z,APPOINTMENT OF A SERVICE PROVIDER FOR SERCURITY SERVICES FOR THE PERIOD OF THREE (03) YEARS IN BARKLY EAST SITUATED IN THE SENQU MUNICIPALITY: JOE GQABI DISTRICT,active,27886,0,ZAR,2027-04-30T00:00:00Z,2024-05-01T00:00:00Z,2027-04-30T00:00:00Z,1094,ocds-9t57fa-78873,ocds-9t57fa-78873-2024-01-23T00:00:00Z
1456,4400004529,2024-01-23T11:15:14Z,Supply stationery,active,21477,990000,ZAR,2026-01-15T00:00:00Z,2024-01-19T00:00:00Z,2026-01-15T00:00:00Z,727,ocds-9t57fa-78894,ocds-9t57fa-78894-2023-11-07T00:00:00Z
1472,3100034922,2024-01-30T14:46:44Z,To conduct Assest verification Audit,active,21855,498600,ZAR,2024-03-25T00:00:00Z,2023-11-22T00:00:00Z,2024-03-25T00:00:00Z,124,ocds-9t57fa-79679,ocds-9t57fa-79679-2023-10-24T00:00:00Z
2051,P1/AUX/SEC/14/23,2024-07-24T11:47:07Z,SECURITY SERCIVIES FOR UMKUZE (4 MONTHS),active,31174,553610,ZAR,2024-02-29T00:00:00Z,2023-11-01T00:00:00Z,2024-02-29T00:00:00Z,120,ocds-9t57fa-82083,ocds-9t57fa-82083-2023-10-10T00:00:00Z
1837,JCPZ/RFQ/ICT38/2023,2024-05-15T12:34:34Z,MANAGED SERVICES FOR 12 MONTHS ,active,27993,598800,ZAR,2024-04-08T00:00:00Z,2024-03-06T00:00:00Z,2024-04-08T00:00:00Z,33,ocds-9t57fa-82965,ocds-9t57fa-82965-2024-02-27T00:00:00Z
2217,3V-28533,2024-09-11T08:47:04Z,"The provision of incremental services to 
informal settlements within the Southern 
Region: Roads, footpaths and associated 
stormwater control in Ward 87, Settlement 
eMlaza Q-QX6, QX4, QX16",active,34523,1959617,ZAR,2024-12-31T00:00:00Z,2024-07-01T00:00:00Z,2024-12-31T00:00:00Z,183,ocds-9t57fa-83806,ocds-9t57fa-83806-2024-03-05T00:00:00Z
1638,60705,2024-03-19T09:45:52Z,Media training for chief executives and portfolio heads.,active,25189,199824,ZAR,2024-03-15T00:00:00Z,2024-03-07T00:00:00Z,2024-03-15T00:00:00Z,8,ocds-9t57fa-84902,ocds-9t57fa-84902-2024-02-26T00:00:00Z
1689,60088,2024-04-02T12:46:45Z,Appointment of a service provider for the provision of municipal assistance and support: Skilled Support,active,25804,400000,ZAR,2024-03-31T00:00:00Z,2024-02-01T00:00:00Z,2024-03-31T00:00:00Z,59,ocds-9t57fa-85331,ocds-9t57fa-85331-2023-01-23T00:00:00Z
1702,4400004562,2024-04-04T11:19:18Z,Day to day maintenance contract for NC offices,active,25857,371880,ZAR,2025-05-31T00:00:00Z,2024-04-01T00:00:00Z,2025-05-31T00:00:00Z,425,ocds-9t57fa-86348,ocds-9t57fa-86348-2018-09-23T00:00:00Z
2329,4600003189,2024-10-02T11:01:35Z,"Catering, Canteen and Domestic Requirements Services",active,36044,6000000,ZAR,2027-05-25T00:00:00Z,2024-05-26T00:00:00Z,2027-05-25T00:00:00Z,1094,ocds-9t57fa-86463,ocds-9t57fa-86463-2024-04-02T00:00:00Z
2130,Test20/08/2024,2024-08-20T18:27:39Z,SUPPLY AND DELIVERY OF LIQUID CHLORINE GAS TO THE STATE FOR A PERIOD OF SIXTY (60) MONTHS,active,32960,30000,ZAR,2024-08-21T00:00:00Z,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,1,ocds-9t57fa-87641,ocds-9t57fa-87641-2024-04-16T00:00:00Z
2499,PP09-24/25-03,2024-10-29T08:23:38Z,APPOINTMENT OF A SUITABLE SERVICE PROVIDER TO RENDER PROVISION OF PRODUCTION SERVICES AND MEDIA RELATIONS SUPPORT TO THE DEDEAT FOR 2024/25 – 2027/28 FINANCIAL YEAR,active,36949,0,ZAR,2027-10-20T00:00:00Z,2024-10-20T00:00:00Z,2027-10-20T00:00:00Z,1095,ocds-9t57fa-88715,ocds-9t57fa-88715-2024-04-29T00:00:00Z
2437,4V-28990,2024-10-15T14:39:44Z,"Provision of incremental services to informal 
settlements within the Western Region: 
Isithundu Hills Overspill Extension: Footpaths 
and associated stormwater control (Ward 13)",active,36786,2194775,ZAR,2025-03-31T00:00:00Z,2024-08-12T00:00:00Z,2025-03-31T00:00:00Z,231,ocds-9t57fa-90032,ocds-9t57fa-90032-2024-05-14T00:00:00Z
4077,DTP01630,2025-11-25T17:31:06Z,Supply and delivery of stationery for Dube TradePort Corporation for a period of three (3) years,active,40459,1379507,ZAR,2028-04-06T00:00:00Z,2025-04-07T00:00:00Z,2028-04-06T00:00:00Z,1095,ocds-9t57fa-90681,ocds-9t57fa-90681-2024-05-21T00:00:00Z
1932,SCMU1-23/24-0002,2024-06-20T13:02:49Z,"APPOINTMENT OF A SERVICE PROVIDER TO PLACE ADVERTISEMENTS OF
TENDERS, VACANCIES, NOTICES AND OTHER ARTICLES FOR THE EASTERN CAPE
OFFICE OF THE PREMIER (ECOTP) AS AND WHEN REQUIRED FOR A PERIOD OF
TWENTY-FOUR (24) MONTHS",active,29769,16000000,ZAR,2025-08-13T00:00:00Z,2023-08-14T00:00:00Z,2025-08-13T00:00:00Z,730,ocds-9t57fa-91677,ocds-9t57fa-91677-2023-06-05T00:00:00Z
2078,SCMU3-23/24-0085-HO,2024-08-01T13:58:58Z,"SUPPLY AND DELIVERY OF PATIENT FEEDING PUMPS,CONSUMABLES AND ENTERAL FEEDING GRAVITY SETS FOR EASTERN CAPE DEPARTMENT OF HEALTH FACILITIES FOR A PERIOD OF 36 MONTHS ON A RATE BASIS AS AND WHEN REQUIRED.",active,32047,50,ZAR,2027-05-06T00:00:00Z,2024-05-07T00:00:00Z,2027-05-06T00:00:00Z,1094,ocds-9t57fa-93089,ocds-9t57fa-93089-2024-06-18T00:00:00Z
2007,4400004599,2024-07-17T12:30:10Z,Truck storage,active,31380,1000000,ZAR,2025-05-30T00:00:00Z,2024-06-04T00:00:00Z,2025-05-30T00:00:00Z,360,ocds-9t57fa-95533,ocds-9t57fa-95533-2024-05-21T00:00:00Z
3221,RT3/2022/05/24,2025-03-20T12:28:44Z,Photocopier leasing and copy charge for Stanger District Office,active,34739,271604,ZAR,2027-10-31T00:00:00Z,2024-10-01T00:00:00Z,2027-10-31T00:00:00Z,1125,ocds-9t57fa-98824,ocds-9t57fa-98824-2024-08-13T00:00:00Z
2572,RT 3/2022/02/24,2024-11-10T11:47:11Z,"Supply, Maintain Leasing and Delivery of Multifunctional Copier Machine",active,34748,189129,ZAR,2027-10-31T00:00:00Z,2024-11-01T00:00:00Z,2027-10-31T00:00:00Z,1094,ocds-9t57fa-98838,ocds-9t57fa-98838-2024-08-13T00:00:00Z
3222,RT3/2022/06/24,2025-03-20T12:47:36Z,"Supply, Maintain (leasing) and delivery of Copier Machine @ Head Office HODs office",active,34758,271604,ZAR,2027-12-31T00:00:00Z,2025-01-01T00:00:00Z,2027-12-31T00:00:00Z,1094,ocds-9t57fa-98829,ocds-9t57fa-98829-2024-08-13T00:00:00Z
3220,RT3/2022/13/24,2025-03-20T12:15:09Z,"Supply, Maintain Leasing and Delivery of Multifunctional Copier Machine",active,34745,271604,ZAR,2027-10-31T00:00:00Z,2024-11-01T00:00:00Z,2027-10-31T00:00:00Z,1094,ocds-9t57fa-98841,ocds-9t57fa-98841-2024-08-13T00:00:00Z
2605,P2/CO-OPS/04/24,2024-11-14T08:28:01Z,"APPOINTMENT OF A SERVICE PROVIDER TO PROVIDE TECHNICAL AND SOFT SKILLS TRAINING AND MENTORSHIP TO
AGRICULTURAL COOPERATIVES UNDER UGU DISTRICT",active,37919,248100,ZAR,2025-02-28T00:00:00Z,2024-12-01T00:00:00Z,2025-02-28T00:00:00Z,89,ocds-9t57fa-99098,ocds-9t57fa-99098-2024-08-20T00:00:00Z
3215,Q25/2024/25,2025-03-20T10:52:12Z,"SUPPLY, DELIVERY, INSTALL & COMMISSION OF 60 KVA 400V 1500 RPM GENERATOR",active,45185,293951,ZAR,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,0,ocds-9t57fa-114774,ocds-9t57fa-114774-2025-02-14T00:00:00Z
3186,Q27/2024/25,2025-03-14T09:15:42Z,DEVELOPMENT OF AN ELECTRICITY DISTRIBUTION COST OF SUPPLY STUDY FOR CAPE AGULHAS MUNICIPALITY,active,44945,299667,ZAR,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,0,ocds-9t57fa-114776,ocds-9t57fa-114776-2025-02-14T00:00:00Z
3483,3600035824,2025-06-18T10:26:08Z,"RFX: 6000028328 FIRE EQUIPMENT SERVICE FOR 36 MONTHS, HEAD OFFICE & GAUTENG NORTH OFFICES",active,49040,648646,ZAR,2027-07-30T00:00:00Z,2025-06-20T00:00:00Z,2027-07-30T00:00:00Z,770,ocds-9t57fa-125306,ocds-9t57fa-125306-2025-03-28T00:00:00Z
173,ENG027 OF 2021,2022-06-15T10:50:26Z,DISTRIBUTION TRANSFORMERS AND MINISUBSTATIONS,active,3043,655197,ZAR,2024-05-24T00:00:00Z,2022-05-25T00:00:00Z,2024-05-24T00:00:00Z,730,ocds-9t57fa-12911,ocds-9t57fa-12911-2021-11-26T00:00:00Z
3682,3600036199,2025-08-13T11:16:00Z,Rental of Mobile Toilets,active,52693,150000,ZAR,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,0,ocds-9t57fa-130532,ocds-9t57fa-130532-2025-06-27T00:00:00Z
3780,DHS16/2023(C),2025-09-09T09:40:43Z,APPOINTMENT OF SERVICE PRO VIDER FOR CONTRUCTION OF 300 HOUSING UNITS AT TSHING EXT 10 PHASE 2 JB MARK LOCAL MUNICIPALITY ,active,54563,57387000,ZAR,2026-10-31T00:00:00Z,2024-06-07T00:00:00Z,2026-10-31T00:00:00Z,876,ocds-9t57fa-133194,ocds-9t57fa-133194-2024-01-26T00:00:00Z
3958,68475,2025-11-04T11:03:47Z, PAYMENT OF INVOICE: LEGAL OPINION ON THE LET’S TALK KOMANI // THE PREMIER OF THE EASTERN CAPE & OTHERS) - INV01-7560 ,active,57337,1000000,ZAR,2025-11-30T00:00:00Z,2025-10-02T00:00:00Z,2025-11-30T00:00:00Z,59,ocds-9t57fa-139049,ocds-9t57fa-139049-2025-09-23T00:00:00Z
3980,67939,2025-11-05T16:26:58Z,Procurement of jackets.,active,57466,150654,ZAR,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,0,ocds-9t57fa-139225,ocds-9t57fa-139225-2025-08-08T00:00:00Z
4058,SCMU7-25/26-Q004,2025-11-24T14:08:18Z,APPOINTMENT OF A SERVICE PROVIDER TO PROVIDE MAINTANANCE SERVICES OF CCTV CAMERA SYSTEM FOR MONITORING AT TYAMZASHE BUILDING FOR A PERIOD OF THREE YEARS.,active,58244,0,ZAR,2028-11-24T00:00:00Z,2025-11-25T00:00:00Z,2028-11-24T00:00:00Z,1095,ocds-9t57fa-140980,ocds-9t57fa-140980-2025-08-08T00:00:00Z
124,VAR 01/2022,2022-05-20T10:53:15Z,Request an expansion and/or variation of the lease agreement entered between SARS and Vividend Income Fund in accordance with the National Treasury Instruction SCM Note 3 of 2016/2017 for Trescon House for a period of five (5) years commencing on 01 May 2022 to 30 April 2027 at a financial implication of R206 923 758 including VAT and a zero escalation rate.,active,2602,206923758,ZAR,2027-04-30T00:00:00Z,2022-05-01T00:00:00Z,2027-04-30T00:00:00Z,1825,ocds-9t57fa-21543,ocds-9t57fa-21543-2022-04-14T00:00:00Z
359,3100032144,2022-10-07T13:47:16Z,"SUPPLY AND DELIVER GENERAL MAINTENANCE TOOLS AND MATERIALS, BROOKLYN
FM ADHOC attic stock",active,4992,234952,ZAR,2022-10-31T00:00:00Z,2022-09-13T00:00:00Z,2022-10-31T00:00:00Z,48,ocds-9t57fa-36024,ocds-9t57fa-36024-2022-08-26T00:00:00Z
