award_id,award_value,main_ocid,supplier_name,ocid,buyer_name,province,category,method,tender_date,year,month,quarter,contract_value,duration_days,has_contract,log_value,is_peak_month,is_year_end_quarter,duration_years,duration_band,province_quarter,prov_cat_q,supplier_prior_awards,is_new_supplier,buyer_mean,buyer_std,buyer_count,days_since_supplier_last,contract_value_capped,anomaly_flag,log_zscore,is_statistical_outlier,is_quarterly_spike,anomaly_severity
42182,1411083695.0,ocds-9t57fa-103354,DATA MANAGEMENT PROFESSIONALS SOUTH AFRICA,ocds-9t57fa-103354,Council for Scientific and Industrial Research (CSIR),National,Unknown,open,2024-10-01,2024,10,4,1411083695.0,0.0,0,21.067623824854515,0,1,0.0,,National_Q4,National_Unknown_Q4,1,1,123947370.02666667,233797849.98319647,75,0.0,1411083695.0,"FLAG 3 — Single large award, no prior history (>R50M)",1.6922280205148688,0,0,5
57837,387049462.0,ocds-9t57fa-126431,DATA SCIENCES CORPORATION,ocds-9t57fa-126431,PetroSA,Western Cape,Services,open,2025-06-30,2025,6,2,387049462.0,0.0,0,19.774063054196386,0,0,0.0,,Western Cape_Q2,Western Cape_Services_Q2,2,0,178200357.1,646460131.901998,18,0.0,387049462.0,FLAG 4 — Mega contract >R200M,1.000910307029838,0,0,3
58339,342629126.0,ocds-9t57fa-136822,DATA SCIENCES CORPORATION,ocds-9t57fa-136822,Financial Intelligence Centre,National,Services,open,2025-10-14,2025,10,4,342629126.0,0.0,0,19.652159157753644,0,1,0.0,,National_Q4,National_Services_Q4,2,0,134006859.8,136770366.42725378,5,106.0,342629126.0,FLAG 4 — Mega contract >R200M,1.0328717421952003,0,0,3
61785,148679728.0,ocds-9t57fa-141304,DATACENTRIX,ocds-9t57fa-141304,Eastern Cape - Roads and Public Works,Eastern Cape,Services,open,2022-08-26,2022,8,3,148679728.0,0.0,0,18.81730508068518,1,0,0.0,,Eastern Cape_Q3,Eastern Cape_Services_Q3,7,0,358834086.70731705,968711613.5861917,80,0.0,148679728.0,FLAG 7 — Quarterly spend spike (>2× provincial average),1.0592120915838408,0,1,1
21701,1509487.0,ocds-9t57fa-78318,DATACENTRIX,ocds-9t57fa-78318,South African Diamond and Precious Metals Regulator,Gauteng,Works,open,2024-01-16,2024,1,1,1509487.0,0.0,0,14.227281078445229,0,0,0.0,,Gauteng_Q1,Gauteng_Works_Q1,7,0,36393547.333333336,49202391.49434951,3,508.0,1509487.0,Normal,1.1295462723275504,0,0,0
52139,34473124.0,ocds-9t57fa-118383,DATACENTRIX,ocds-9t57fa-118383,Information Regulator,Gauteng,Services,open,2025-03-25,2025,3,1,3447312.0,1095.0,1,15.053105644973936,0,0,2.9979466119096507,2-3yr,Gauteng_Q1,Gauteng_Services_Q1,7,0,3447312.0,,1,434.0,3447312.0,Normal,0.7375923210566144,0,0,0
57598,76813180.0,ocds-9t57fa-124003,DATACENTRIX,ocds-9t57fa-124003,Companies and Intellectual Property Commission,Gauteng,Works,open,2025-06-02,2025,6,2,76813180.0,0.0,0,18.156886810995736,0,0,0.0,,Gauteng_Q2,Gauteng_Works_Q2,7,0,67684803.27083333,139073338.4093735,12,69.0,76813180.0,Normal,0.3319112330413984,0,0,0
55785,342698885.0,ocds-9t57fa-127059,DATACENTRIX,ocds-9t57fa-127059,Broadband Infraco SOC,National,Works,open,2025-07-07,2025,7,3,342698885.0,0.0,0,19.652362736183004,0,0,0.0,,National_Q3,National_Works_Q3,7,0,130199687.375,244129362.29645315,7,35.0,342698885.0,FLAG 4 — Mega contract >R200M,0.5470645232731476,0,0,3
57136,2188810792.0,ocds-9t57fa-131869,DATACENTRIX,ocds-9t57fa-131869,FINANCIAL SECTOR CONDUCT AUTHORITY (FSCA),Gauteng,Services,open,2025-08-26,2025,8,3,2188810792.0,0.0,0,21.506624216392776,1,0,0.0,,Gauteng_Q3,Gauteng_Services_Q3,7,0,496506345.4,946963955.2580476,5,50.0,2188810792.0,FLAG 4 — Mega contract >R200M,1.7636498918175862,0,0,3
61958,5953479830.0,ocds-9t57fa-147411,DATACENTRIX,ocds-9t57fa-147411,Home Affairs,Gauteng,Goods,selective,2025-11-17,2025,11,4,59534798.0,1095.0,1,17.90207155669643,0,1,2.9979466119096507,2-3yr,Gauteng_Q4,Gauteng_Goods_Q4,7,0,31654319.666666668,29414723.33530408,3,83.0,59534798.0,FLAG 1 — Restricted method above R15M,0.8015482007297138,0,0,2
49764,29539240.0,ocds-9t57fa-112780,DATAPROOF COMMUNICATIONS,ocds-9t57fa-112780,Insurance Sector Education and Training Authority,National,Unknown,open,2025-01-27,2025,1,1,29539240.0,0.0,0,17.20123014076314,0,0,0.0,,National_Q1,National_Unknown_Q1,1,1,29539240.0,,1,0.0,29539240.0,Normal,0.14816379718779993,0,0,0
13096,180000.0,ocds-9t57fa-48927,DATATEGRA,ocds-9t57fa-48927,George Municipality,Western Cape,Unknown,open,2023-03-10,2023,3,1,180000.0,365.0,1,12.100717685412471,0,0,0.999315537303217,6-12mo,Western Cape_Q1,Western Cape_Unknown_Q1,1,1,14106193.338235294,40647571.59622859,66,0.0,180000.0,Normal,1.6479406192846258,0,0,0
62126,9900000.0,ocds-9t57fa-148036,DAWN CONSULTING ENGINEERS,ocds-9t57fa-148036,South African Revenue Service,Gauteng,Services,open,2025-10-07,2025,10,4,990000.0,394.0,1,13.805461232211272,0,1,1.0787132101300478,1-2yr,Gauteng_Q4,Gauteng_Services_Q4,1,1,47569906.18108911,352511026.62213624,198,0.0,990000.0,Normal,1.2211519230509922,0,0,0
55477,1705450.0,ocds-9t57fa-133244,DAWNING MANUFACTURING KZN,ocds-9t57fa-133244,Technology Innovation Agency,Kwazulu-Natal,Goods,open,2025-09-08,2025,9,3,1705450.0,0.0,0,14.349340149850564,0,0,0.0,,Kwazulu-Natal_Q3,Kwazulu-Natal_Goods_Q3,1,1,17693999.05263158,32823049.6853197,18,0.0,1705450.0,Normal,0.7660589810501993,0,0,0
59206,150000000.0,ocds-9t57fa-125073,DBN PROJECTS,ocds-9t57fa-125073,Sentech Limited,Gauteng,Unknown,open,2025-06-13,2025,6,2,150000000.0,0.0,0,18.826145858727198,0,0,0.0,,Gauteng_Q2,Gauteng_Unknown_Q2,1,1,143500000.0,60014581.561483875,3,0.0,150000000.0,"FLAG 3 — Single large award, no prior history (>R50M)",0.9087427453938818,0,0,5
11728,876700.3,ocds-9t57fa-46298,DCB Solutions,ocds-9t57fa-46298,Transnet SOC Ltd,Eastern Cape,Services,open,2023-02-13,2023,2,1,876700.3,0.0,0,13.68392162040893,0,0,0.0,,Eastern Cape_Q1,Eastern Cape_Services_Q1,1,1,835776022.8589071,2769998908.7575545,178,0.0,876700.3,Normal,1.0175027696976031,0,0,0
16162,910617.78,ocds-9t57fa-51195,DCI Projects,ocds-9t57fa-51195,Swartland Municipality,Western Cape,Goods,open,2023-04-04,2023,4,2,910617.78,0.0,0,13.721879625434703,0,0,0.0,,Western Cape_Q2,Western Cape_Goods_Q2,1,1,133538721.815,319178929.81189805,12,0.0,910617.78,Normal,1.0701065662112548,0,0,0
23845,560986.0,ocds-9t57fa-82932,DDD Electrical,ocds-9t57fa-82932,Justice & Constitutional Development,Western Cape,Services,open,2023-09-11,2023,9,3,560986.0,0.0,0,13.237453011330812,0,0,0.0,,Western Cape_Q3,Western Cape_Services_Q3,2,0,9810723.234146342,34540284.9669177,205,0.0,560986.0,FLAG 7 — Quarterly spend spike (>2× provincial average),1.1893827560020356,0,1,1
23846,827225.0,ocds-9t57fa-82935,DDD Electrical,ocds-9t57fa-82935,Justice & Constitutional Development,Western Cape,Services,open,2023-09-12,2023,9,3,827225.0,0.0,0,13.625833213576971,0,0,0.0,,Western Cape_Q3,Western Cape_Services_Q3,2,0,9810723.234146342,34540284.9669177,205,1.0,827225.0,FLAG 7 — Quarterly spend spike (>2× provincial average),1.0592439750100222,0,1,1
17769,3900885.0,ocds-9t57fa-63330,DECADES INVESTMENTS AND PROJECTS,ocds-9t57fa-63330,Passenger Rail Agency of South Africa,Gauteng,Works,open,2023-08-14,2023,8,3,3900885.0,0.0,0,15.176714264785701,1,0,0.0,,Gauteng_Q3,Gauteng_Works_Q3,1,1,1216768638.5542655,6467308370.820159,198,0.0,3900885.0,Normal,0.7764430985078585,0,0,0
60900,565974578.0,ocds-9t57fa-135965,DEEP BLUE AQUATIC SYSTEMS,ocds-9t57fa-135965,Agricultural Research Council,National,Services,open,2025-10-06,2025,10,4,565974578.0,0.0,0,20.154059721731258,0,1,0.0,,National_Q4,National_Services_Q4,1,1,206747059.33333334,319230038.7517484,30,0.0,565974578.0,"FLAG 3 — Single large award, no prior history (>R50M)",1.2062824835339068,0,0,5
60813,1348637160.0,ocds-9t57fa-122585,DEEPER MOVEMENT ENT,ocds-9t57fa-122585,Sedibeng TVET College,Gauteng,Works,open,2025-05-18,2025,5,2,1348637160.0,0.0,0,21.02236040912759,0,0,0.0,,Gauteng_Q2,Gauteng_Works_Q2,1,1,925126788.0,636099818.6188884,4,0.0,1348637160.0,"FLAG 3 — Single large award, no prior history (>R50M)",1.3976079419344547,0,0,5
18941,558037.0,ocds-9t57fa-39427,DELTA BUILT ENVIRONMENT CONSULTANTS,ocds-9t57fa-39427,"National - Environment, Forestry and Fisheries",National,Services,open,2022-11-08,2022,11,4,558037.0,0.0,0,13.232182339403147,0,1,0.0,,National_Q4,National_Services_Q4,4,0,83877961.14285715,189945344.21739992,21,0.0,558037.0,Normal,1.1852826480380123,0,0,0
52454,159899335.0,ocds-9t57fa-117209,DELTA BUILT ENVIRONMENT CONSULTANTS,ocds-9t57fa-117209,Agricultural Research Council,National,Services,open,2025-03-11,2025,3,1,159899335.0,0.0,0,18.890055025200187,0,0,0.0,,National_Q1,National_Services_Q1,4,0,206747059.33333334,319230038.7517484,30,854.0,159899335.0,Normal,0.76955854414651,0,0,0
51561,23341780.0,ocds-9t57fa-120564,DELTA BUILT ENVIRONMENT CONSULTANTS,ocds-9t57fa-120564,Airports Company of South Africa,Western Cape,Unknown,open,2025-04-18,2025,4,2,23341780.0,0.0,0,16.965755488680966,0,0,0.0,,Western Cape_Q2,Western Cape_Unknown_Q2,4,0,1289575207.4015,3909665692.213514,19,38.0,23341780.0,Normal,0.2564054036880957,0,0,0
57211,33056750.0,ocds-9t57fa-124729,DELTA BUILT ENVIRONMENT CONSULTANTS,ocds-9t57fa-124729,The Social Housing Regulatory Authority,Gauteng,Unknown,open,2025-06-10,2025,6,2,33056750.0,0.0,0,17.313736369665694,0,0,0.0,,Gauteng_Q2,Gauteng_Unknown_Q2,4,0,18075487.5,13260669.291201897,3,53.0,33056750.0,Normal,0.2833852194618042,0,0,0
43413,1062822793.0,ocds-9t57fa-107146,DELTA PROPERTY FUND,ocds-9t57fa-107146,Independent Development Trust,Kwazulu-Natal,Services,open,2024-11-05,2024,11,4,1062822793.0,0.0,0,20.78419421874076,0,1,0.0,,Kwazulu-Natal_Q4,Kwazulu-Natal_Services_Q4,1,1,5791133065.872727,10612053015.683805,11,0.0,1062822793.0,"FLAG 3 — Single large award, no prior history (>R50M)",1.591766072047971,0,0,5
53016,166600500.0,ocds-9t57fa-102639,DELTA SCAN AFRICA,ocds-9t57fa-102639,Industrial Development Corporation of South Africa Limited,National,Unknown,open,2024-09-20,2024,9,3,166600500.0,0.0,0,18.931109294895375,0,0,0.0,,National_Q3,National_Unknown_Q3,1,1,907037024.9615384,1286536260.8521006,25,0.0,166600500.0,"FLAG 3 — Single large award, no prior history (>R50M)",0.8389999434305194,0,0,5
47821,76548269.0,ocds-9t57fa-111473,DELTA WASTE MANAGEMENT,ocds-9t57fa-111473,Stellenbosch Municipality,Western Cape,Services,open,2025-01-14,2025,1,1,76548269.0,0.0,0,18.153432080204492,0,0,0.0,,Western Cape_Q1,Western Cape_Services_Q1,1,1,326755976.0409091,862713285.9275595,66,0.0,76548269.0,"FLAG 3 — Single large award, no prior history (>R50M)",0.4578678497329812,0,0,5
50333,951256063.0,ocds-9t57fa-121309,DEMOCRATIC CONSTRUCTIONS AND SECURITY SERVICES,ocds-9t57fa-121309,Elias Motsoaledi Local Municipality,Limpopo,Works,open,2025-05-05,2025,5,2,951256063.0,0.0,0,20.67329384188989,0,0,0.0,,Limpopo_Q2,Limpopo_Works_Q2,1,1,159174972.44444445,308903564.6558884,9,0.0,951256063.0,"FLAG 3 — Single large award, no prior history (>R50M)",1.253923818800018,0,0,5
51500,340693324.0,ocds-9t57fa-120358,DEN ENGINEERING,ocds-9t57fa-120358,ESKOM,Western Cape,Goods,open,2019-10-21,2019,10,4,340693324.0,0.0,0,19.646493290422832,0,1,0.0,,Western Cape_Q4,Western Cape_Goods_Q4,1,1,3721916694.204792,16708501926.578915,180,0.0,340693324.0,"FLAG 3 — Single large award, no prior history (>R50M)",1.3733004071180448,0,0,5
23941,5830500.0,ocds-9t57fa-56409,DENHEREKNIBBS AND ASSOCIATES,ocds-9t57fa-56409,Kwazulu Natal - Transport,Kwazulu-Natal,Services,open,2023-06-05,2023,6,2,5830500.0,0.0,0,15.578613489454387,0,0,0.0,,Kwazulu-Natal_Q2,Kwazulu-Natal_Services_Q2,1,1,427071300.3982301,1657954822.842681,112,0.0,5830500.0,Normal,0.10499902847842725,0,0,0
48776,247916661.0,ocds-9t57fa-108540,DEON JOHANNES VORSTER,ocds-9t57fa-108540,Electoral Commission (IEC),Eastern Cape,Services,open,2024-11-18,2024,11,4,247916661.0,0.0,0,19.328603207332474,0,1,0.0,,Eastern Cape_Q4,Eastern Cape_Services_Q4,1,1,58076268.5952381,138308396.73870334,42,0.0,247916661.0,"FLAG 3 — Single large award, no prior history (>R50M)",1.2660582051404257,0,0,5
45740,711618500.0,ocds-9t57fa-103309,DEPHETHOGO TRADING,ocds-9t57fa-103309,Performing Arts Council of the Free State,Free State,Unknown,open,2024-09-30,2024,9,3,711618500.0,0.0,0,20.38305251257481,0,0,0.0,,Free State_Q3,Free State_Unknown_Q3,2,0,711618500.0,,1,0.0,711618500.0,FLAG 7 — Quarterly spend spike (>2× provincial average),1.9589454208138282,0,1,1
43459,695126679.0,ocds-9t57fa-104182,DEPHETHOGO TRADING,ocds-9t57fa-104182,North West - Department of Social Development,North West,Services,open,2024-10-08,2024,10,4,69512667.0,1095.0,1,18.05701956730654,0,1,2.9979466119096507,2-3yr,North West_Q4,North West_Services_Q4,2,0,48584062.25,19908250.862427525,4,8.0,69512667.0,Normal,0.36083432891091055,0,0,0
47922,1527200.0,ocds-9t57fa-120644,DEREK CHARLES ZEEMAN,ocds-9t57fa-120644,Cape Agulhas Municipality,Western Cape,Services,open,2025-04-22,2025,4,2,1527200.0,0.0,0,14.238947206186547,0,0,0.0,,Western Cape_Q2,Western Cape_Services_Q2,1,1,5751018.2727272725,9304009.982216721,11,0.0,1527200.0,Normal,0.8538011971704225,0,0,0
48243,2603785184.0,ocds-9t57fa-117679,DESTINY GLOBAL TECHNOLOGY,ocds-9t57fa-117679,Eastern Cape - East London Industrial Development Zone Corporation,Eastern Cape,Services,open,2025-03-18,2025,3,1,2603785184.0,0.0,0,21.680232063650266,0,0,0.0,,Eastern Cape_Q1,Eastern Cape_Services_Q1,1,1,679834342.25,1283711383.2172132,4,0.0,2603785184.0,"FLAG 3 — Single large award, no prior history (>R50M)",2.2174117581965676,0,0,5
49024,29957500.0,ocds-9t57fa-117042,DEVJEE INTERNATIONAL TRADING,ocds-9t57fa-117042,Council for Scientific and Industrial Research (CSIR),National,Unknown,open,2025-03-10,2025,3,1,29957500.0,0.0,0,17.21529030191943,0,0,0.0,,National_Q1,National_Unknown_Q1,1,1,123947370.02666667,233797849.98319647,75,0.0,29957500.0,Normal,0.1537787949323308,0,0,0
49238,1185000.0,ocds-9t57fa-125779,DI TSEBO ENTERPRISE,ocds-9t57fa-125779,Justice & Constitutional Development,Gauteng,Goods,open,2025-05-12,2025,5,2,1185000.0,0.0,0,13.98525417643287,0,0,0.0,,Gauteng_Q2,Gauteng_Goods_Q2,1,1,9810723.234146342,34540284.9669177,205,0.0,1185000.0,Normal,0.9073252685404395,0,0,0
48494,1088000.0,ocds-9t57fa-124061,DIAL A PAGE OFFICE SOLUTION AND PROJECTS,ocds-9t57fa-124061,Justice & Constitutional Development,Gauteng,Goods,open,2025-05-13,2025,5,2,1088000.0,0.0,0,13.89985262551525,0,0,0.0,,Gauteng_Q2,Gauteng_Goods_Q2,2,0,9810723.234146342,34540284.9669177,205,0.0,1088000.0,Normal,0.9445852248848491,0,0,0
53534,2435960.0,ocds-9t57fa-131789,DIAL A PAGE OFFICE SOLUTION AND PROJECTS,ocds-9t57fa-131789,Justice & Constitutional Development,Gauteng,Goods,open,2025-05-16,2025,5,2,2435960.0,0.0,0,14.705851897831549,0,0,0.0,,Gauteng_Q2,Gauteng_Goods_Q2,2,0,9810723.234146342,34540284.9669177,205,3.0,2435960.0,Normal,0.5929347293440813,0,0,0
52858,676138664.0,ocds-9t57fa-123346,DIESEL ELECTRIC SERVICES,ocds-9t57fa-123346,National Research Foundation,Northern Cape,Services,open,2025-05-27,2025,5,2,676138664.0,0.0,0,20.331908738711476,0,0,0.0,,Northern Cape_Q2,Northern Cape_Services_Q2,1,1,522120462.93333334,1974317039.6639583,29,0.0,676138664.0,"FLAG 3 — Single large award, no prior history (>R50M)",1.608205049809886,0,0,5
61124,28439500.0,ocds-9t57fa-143467,DIGITAL GREENCABLES,ocds-9t57fa-143467,Eastern Cape - Roads and Public Works,Eastern Cape,Works,limited,2024-07-01,2024,7,3,28439500.0,0.0,0,17.16328961703512,0,0,0.0,,Eastern Cape_Q3,Eastern Cape_Works_Q3,1,1,358834086.70731705,968711613.5861917,80,0.0,28439500.0,FLAG 7 — Quarterly spend spike (>2× provincial average),0.39680046291322524,0,1,1
47781,378898167.0,ocds-9t57fa-112183,DIGITAL INDUSTRIES,ocds-9t57fa-112183,Pixley Ka Seme District Municipality,Northern Cape,Works,open,2025-01-21,2025,1,1,378898167.0,0.0,0,19.752778040928316,0,0,0.0,,Northern Cape_Q1,Northern Cape_Works_Q1,1,1,378898167.0,,1,0.0,378898167.0,FLAG 7 — Quarterly spend spike (>2× provincial average),0.5291828838328181,0,1,1
51615,790851219.0,ocds-9t57fa-120844,DIGNITY SUPPLY AND PROJECTS,ocds-9t57fa-120844,Passenger Rail Agency of South Africa,Western Cape,Unknown,open,2025-04-25,2025,4,2,790851219.0,0.0,0,20.488620417016573,0,0,0.0,,Western Cape_Q2,Western Cape_Unknown_Q2,1,1,1216768638.5542655,6467308370.820159,198,0.0,790851219.0,"FLAG 3 — Single large award, no prior history (>R50M)",1.6353780010312926,0,0,5
56104,486979449.0,ocds-9t57fa-125176,DIHLOBOS TRADING ENTERPRISE,ocds-9t57fa-125176,Kwazulu Natal - Transport,Kwazulu-Natal,Works,open,2025-06-15,2025,6,2,486979449.0,0.0,0,20.003732483031282,0,0,0.0,,Kwazulu-Natal_Q2,Kwazulu-Natal_Works_Q2,1,1,427071300.3982301,1657954822.842681,112,0.0,486979449.0,"FLAG 3 — Single large award, no prior history (>R50M)",1.0569227369717116,0,0,5
18826,85600000.0,ocds-9t57fa-21266,DIMENSION DATA,ocds-9t57fa-21266,City of Cape Town,Western Cape,Unknown,open,2022-05-06,2022,5,2,85600000.0,0.0,0,18.265195852794214,0,0,0.0,,Western Cape_Q2,Western Cape_Unknown_Q2,5,0,197522545.8,263864906.08881053,10,0.0,85600000.0,Normal,0.7650518293801597,0,0,0
19622,28247032.0,ocds-9t57fa-66022,DIMENSION DATA,ocds-9t57fa-66022,"Education, Training and Development Practices SETA",National,Unknown,open,2023-09-05,2023,9,3,28247032.0,0.0,0,17.156498983492376,0,0,0.0,,National_Q3,National_Unknown_Q3,5,0,22186460.285714287,16446638.368522221,7,487.0,28247032.0,Normal,0.13030017923963574,0,0,0
52532,104766136.0,ocds-9t57fa-120561,DIMENSION DATA,ocds-9t57fa-120561,South African Heritage Resources Agency,Western Cape,Services,open,2025-04-18,2025,4,2,104766136.0,0.0,0,18.46724115740762,0,0,0.0,,Western Cape_Q2,Western Cape_Services_Q2,5,0,138038116.0,90605709.94694635,5,591.0,104766136.0,Normal,0.563019272321612,0,0,0
61147,3852144476.0,ocds-9t57fa-133160,DIMENSION DATA,ocds-9t57fa-133160,Medical Research Council of South Africa,Western Cape,Services,open,2025-09-08,2025,9,3,3852144476.0,0.0,0,22.071895837188265,0,0,0.0,,Western Cape_Q3,Western Cape_Services_Q3,5,0,484969547.8235294,1049378759.8183091,16,143.0,3852144476.0,FLAG 7 — Quarterly spend spike (>2× provincial average),1.770870144252736,0,1,1
62033,211384145.0,ocds-9t57fa-147635,DIMENSION DATA,ocds-9t57fa-147635,Land and Agricultural Development Bank of South Africa,Gauteng,Services,open,2025-11-25,2025,11,4,211384145.0,0.0,0,19.169187633318494,0,1,0.0,,Gauteng_Q4,Gauteng_Services_Q4,5,0,607501758.3846154,1019703885.2887046,13,78.0,211384145.0,FLAG 4 — Mega contract >R200M,0.8577107538418127,0,0,3
41867,11202943.0,ocds-9t57fa-103434,DINOKONG SUPPLY AND PROJECTS,ocds-9t57fa-103434,Higher Education and Training - Mopani East TVET College,Limpopo,Goods,open,2024-10-01,2024,10,4,11202943.0,0.0,0,16.231687158867295,0,1,0.0,,Limpopo_Q4,Limpopo_Goods_Q4,1,1,1155623228.0833333,1120078304.0624285,12,0.0,11202943.0,Normal,0.33743468597753085,0,0,0
50286,19007051.0,ocds-9t57fa-121370,DIOPOINT,ocds-9t57fa-121370,KZN Growth Fund Trust,Kwazulu-Natal,Goods,open,2025-05-05,2025,5,2,19007051.0,0.0,0,16.7603206261634,0,0,0.0,,Kwazulu-Natal_Q2,Kwazulu-Natal_Goods_Q2,2,0,14364045.25,14397539.505125111,12,0.0,19007051.0,Normal,0.25946196682688916,0,0,0
62606,32724110.0,ocds-9t57fa-138241,DIOPOINT,ocds-9t57fa-138241,National Research Foundation,Gauteng,Unknown,open,2025-10-28,2025,10,4,32724110.0,0.0,0,17.30362270361584,0,1,0.0,,Gauteng_Q4,Gauteng_Unknown_Q4,2,0,522120462.93333334,1974317039.6639583,29,176.0,32724110.0,Normal,0.2792033776889358,0,0,0
54697,8440000.0,ocds-9t57fa-129050,DIOS MIOS,ocds-9t57fa-129050,"Kwazulu Natal - Economic Development, Tourism and Environ Affairs",Kwazulu-Natal,Unknown,open,2025-07-29,2025,7,3,844000.0,180.0,1,13.645908958411516,0,0,0.4928131416837782,3-6mo,Kwazulu-Natal_Q3,Kwazulu-Natal_Unknown_Q3,2,0,4991669.623931624,27605511.96937662,117,0.0,844000.0,Normal,0.8949004931811279,0,0,0
60985,69182680.0,ocds-9t57fa-140877,DIOS MIOS,ocds-9t57fa-140877,"Kwazulu Natal - Economic Development, Tourism and Environ Affairs",Kwazulu-Natal,Unknown,open,2025-11-18,2025,11,4,691826.0,58.0,1,13.447091203344597,0,1,0.15879534565366188,<3mo,Kwazulu-Natal_Q4,Kwazulu-Natal_Unknown_Q4,2,0,4991669.623931624,27605511.96937662,117,112.0,691826.0,Normal,0.9720245857036465,0,0,0
14129,6331314960.0,ocds-9t57fa-41397,DIPHATSE TRADING AND PROJECTS,ocds-9t57fa-41397,Passenger Rail Agency of South Africa,Western Cape,Services,open,2022-11-21,2022,11,4,6331314960.0,0.0,0,22.568773786283753,0,1,0.0,,Western Cape_Q4,Western Cape_Services_Q4,2,0,1216768638.5542655,6467308370.820159,198,0.0,6331314960.0,FLAG 4 — Mega contract >R200M,1.9373644460300299,0,0,3
14125,11653728868.0,ocds-9t57fa-41395,DIPHATSE TRADING AND PROJECTS,ocds-9t57fa-41395,Passenger Rail Agency of South Africa,Western Cape,Services,open,2022-11-21,2022,11,4,11653728868.0,0.0,0,23.178892040337452,0,1,0.0,,Western Cape_Q4,Western Cape_Services_Q4,2,0,1216768638.5542655,6467308370.820159,198,0.0,11653728868.0,FLAG 4 — Mega contract >R200M,2.1418034091499867,0,0,3
58879,1692110.0,ocds-9t57fa-142724,DIPHELA OFFICE SUPPLY AND PROJECTS,ocds-9t57fa-142724,Justice & Constitutional Development,Limpopo,Goods,open,2025-05-13,2025,5,2,1692110.0,0.0,0,14.341487419833413,0,0,0.0,,Limpopo_Q2,Limpopo_Goods_Q2,2,0,9810723.234146342,34540284.9669177,205,0.0,1692110.0,Normal,1.1047360864882578,0,0,0
54767,12262542.0,ocds-9t57fa-133840,DIPHELA OFFICE SUPPLY AND PROJECTS,ocds-9t57fa-133840,Justice & Constitutional Development,Gauteng,Goods,open,2025-08-08,2025,8,3,12262542.0,0.0,0,16.3220598894755,1,0,0.0,,Gauteng_Q3,Gauteng_Goods_Q3,2,0,9810723.234146342,34540284.9669177,205,87.0,12262542.0,Normal,0.1122028069780488,0,0,0
56631,2830980.0,ocds-9t57fa-131744,DIPUSOL,ocds-9t57fa-131744,Transnet SOC Ltd,Western Cape,Services,open,2025-08-25,2025,8,3,2830980.0,0.0,0,14.856133852662118,1,0,0.0,,Western Cape_Q3,Western Cape_Services_Q3,1,1,835776022.8589071,2769998908.7575545,178,0.0,2830980.0,FLAG 7 — Quarterly spend spike (>2× provincial average),0.6469937508784713,0,1,1
57157,1030000.0,ocds-9t57fa-138518,DISCOUNT TEXTBOOKS,ocds-9t57fa-138518,South African Revenue Service,National,Unknown,open,2025-07-07,2025,7,3,1030000.0,0.0,0,13.845070331079134,0,0,0.0,,National_Q3,National_Unknown_Q3,1,1,47569906.18108911,352511026.62213624,198,0.0,1030000.0,Normal,1.192135901527203,0,0,0
54406,51463650.0,ocds-9t57fa-128969,DISTINCTIVE PROTECTION AND CLEANING,ocds-9t57fa-128969,Road Accident Fund,Gauteng,Services,open,2025-07-28,2025,7,3,51463650.0,0.0,0,17.756386310610527,0,0,0.0,,Gauteng_Q3,Gauteng_Services_Q3,2,0,420551377.14285713,933722748.3127253,20,0.0,51463650.0,Normal,0.3101399569726627,0,0,0
54405,51463650.0,ocds-9t57fa-128969,DISTINCTIVE PROTECTION AND CLEANING,ocds-9t57fa-128969,Road Accident Fund,Gauteng,Services,open,2025-07-28,2025,7,3,51463650.0,0.0,0,17.756386310610527,0,0,0.0,,Gauteng_Q3,Gauteng_Services_Q3,2,0,420551377.14285713,933722748.3127253,20,0.0,51463650.0,Normal,0.3101399569726627,0,0,0
59835,110027035.0,ocds-9t57fa-126439,DITEBOGO  UNIT SECURITY SERVICES,ocds-9t57fa-126439,Labour,Mpumalanga,Services,open,2025-06-30,2025,6,2,110027035.0,0.0,0,18.51623667537547,0,0,0.0,,Mpumalanga_Q2,Mpumalanga_Services_Q2,2,0,269001251.5078788,720393145.7642257,33,0.0,110027035.0,Normal,0.32601138647828753,0,0,0
65358,443268144.0,ocds-9t57fa-132483,DITEBOGO  UNIT SECURITY SERVICES,ocds-9t57fa-132483,Municipal Infrastructure Support Agent,National,Services,open,2025-09-01,2025,9,3,443268144.0,0.0,0,19.90968543834694,0,0,0.0,,National_Q3,National_Services_Q3,2,0,166218500.125,189466001.20833388,8,63.0,443268144.0,FLAG 4 — Mega contract >R200M,1.121849174055339,0,0,3
51186,634182450.0,ocds-9t57fa-119548,DITIBANE INVESTMENTS HOLDINGS,ocds-9t57fa-119548,South African National Roads Agency Soc Limited (SANRAL),Gauteng,Goods,open,2025-04-07,2025,4,2,634182450.0,0.0,0,20.267847248603992,0,0,0.0,,Gauteng_Q2,Gauteng_Goods_Q2,1,1,8779451884.136364,28752452551.939568,22,0.0,634182450.0,"FLAG 3 — Single large award, no prior history (>R50M)",1.8337156268947379,0,0,5
